"time_epoch","time","temp_c","temp_f","is_day","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv","forecast_date","condition_text","condition_icon","condition_code","name","region","country","lat","lon","tz_id","localtime_epoch","localtime"
1745704800,2025-04-26 17:00:00.000 -0500,32.2,90.0,1,16.3,26.3,159,SSE,1013.0,29.9,0.0,0.0,0.0,27,8,31.4,88.5,32.2,90.0,31.4,88.5,11.4,52.6,0,0,0,0,10.0,6.0,18.8,30.2,3.5,2025-04-26 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745708400,2025-04-26 18:00:00.000 -0500,31.1,88.0,1,16.1,25.9,154,SSE,1013.0,29.9,0.0,0.0,0.0,30,11,30.5,86.9,31.1,88.0,30.5,86.9,12.1,53.7,0,0,0,0,10.0,6.0,18.5,29.8,1.6,2025-04-26 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745712000,2025-04-26 19:00:00.000 -0500,29.0,84.3,1,15.9,25.6,149,SSE,1013.0,29.92,0.0,0.0,0.0,36,12,28.9,84.1,29.0,84.3,28.9,84.1,13.3,55.9,0,0,0,0,10.0,6.0,20.1,32.3,0.4,2025-04-26 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745715600,2025-04-26 20:00:00.000 -0500,27.0,80.6,1,15.4,24.8,148,SSE,1014.0,29.94,0.0,0.0,0.0,47,9,27.5,81.5,27.0,80.6,27.5,81.5,14.8,58.7,0,0,0,0,10.0,6.0,22.7,36.5,0.0,2025-04-26 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745719200,2025-04-26 21:00:00.000 -0500,25.3,77.5,0,14.5,23.4,153,SSE,1015.0,29.98,0.0,0.0,0.0,57,6,26.4,79.5,25.3,77.5,26.4,79.5,16.0,60.7,0,0,0,0,10.0,6.0,21.8,35.1,0.0,2025-04-26 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745722800,2025-04-26 22:00:00.000 -0500,23.9,74.9,0,13.2,21.2,157,SSE,1016.0,30.01,0.0,0.0,0.0,68,4,25.6,78.0,23.9,74.9,25.6,78.0,17.3,63.1,0,0,0,0,10.0,6.0,19.6,31.5,0.0,2025-04-26 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745726400,2025-04-26 23:00:00.000 -0500,22.8,73.0,0,12.1,19.4,160,SSE,1017.0,30.02,0.0,0.0,0.0,77,29,25.0,77.0,22.8,73.0,25.0,77.0,18.2,64.7,0,0,0,0,10.0,6.0,17.6,28.3,0.0,2025-04-26 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745730000,2025-04-27 00:00:00.000 -0500,22.0,71.6,0,11.0,17.6,159,SSE,1017.0,30.03,0.0,0.0,0.0,84,52,22.0,71.6,22.0,71.6,24.6,76.2,18.9,66.0,0,0,0,0,10.0,6.0,15.8,25.4,0.0,2025-04-27 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745733600,2025-04-27 01:00:00.000 -0500,21.4,70.5,0,10.5,16.9,154,SSE,1016.0,30.01,0.0,0.0,0.0,89,67,21.4,70.5,21.4,70.5,22.7,72.8,19.3,66.8,0,0,0,0,10.0,6.0,15.2,24.4,0.0,2025-04-27 00:00:00.000 -0500,Cloudy ,//cdn.weatherapi.com/weather/64x64/night/119.png,1006,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745737200,2025-04-27 02:00:00.000 -0500,20.9,69.6,0,9.8,15.8,161,SSE,1016.0,30.0,0.0,0.0,0.0,92,84,20.9,69.6,20.9,69.6,21.6,70.8,19.4,66.9,0,0,0,0,10.0,6.0,14.1,22.6,0.0,2025-04-27 00:00:00.000 -0500,Cloudy ,//cdn.weatherapi.com/weather/64x64/night/119.png,1006,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745740800,2025-04-27 03:00:00.000 -0500,20.7,69.2,0,9.4,15.1,159,SSE,1016.0,30.0,0.0,0.0,0.0,94,100,20.7,69.2,20.7,69.2,21.0,69.8,19.4,67.0,0,0,0,0,10.0,6.0,13.5,21.7,0.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745744400,2025-04-27 04:00:00.000 -0500,20.8,69.5,0,10.1,16.2,151,SSE,1015.0,29.97,0.0,0.0,0.0,95,100,20.8,69.5,20.8,69.5,21.0,69.8,19.7,67.4,0,0,0,0,10.0,6.0,14.1,22.7,0.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745748000,2025-04-27 05:00:00.000 -0500,21.1,69.9,0,13.0,20.9,160,SSE,1015.0,29.96,0.0,0.0,0.0,89,100,21.1,69.9,21.1,69.9,22.6,72.7,19.2,66.5,0,0,0,0,10.0,6.0,17.3,27.8,0.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745751600,2025-04-27 06:00:00.000 -0500,21.3,70.3,0,13.6,22.0,165,SSE,1015.0,29.97,0.01,0.0,0.0,85,100,21.3,70.3,21.3,70.3,23.5,74.2,18.7,65.7,0,67,0,0,10.0,6.0,17.8,28.6,0.0,2025-04-27 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745755200,2025-04-27 07:00:00.000 -0500,21.7,71.1,1,12.1,19.4,168,SSE,1016.0,29.99,0.02,0.0,0.0,84,100,21.7,71.1,21.7,71.1,24.1,75.3,18.6,65.4,0,60,0,0,10.0,6.0,16.5,26.6,0.0,2025-04-27 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745758800,2025-04-27 08:00:00.000 -0500,22.4,72.3,1,13.0,20.9,169,S,1016.0,30.01,0.0,0.0,0.0,79,100,24.6,76.3,22.4,72.3,24.6,76.3,18.2,64.8,0,40,0,0,10.0,6.0,17.0,27.4,5.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745762400,2025-04-27 09:00:00.000 -0500,23.1,73.5,1,13.9,22.3,170,S,1017.0,30.02,0.0,0.0,0.0,73,100,25.0,77.0,23.1,73.5,25.0,77.0,17.9,64.2,0,20,0,0,10.0,6.0,17.7,28.4,5.0,2025-04-27 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745766000,2025-04-27 10:00:00.000 -0500,24.7,76.5,1,14.8,23.8,171,S,1017.0,30.03,0.0,0.0,0.0,68,100,26.3,79.4,24.7,76.5,26.3,79.4,17.6,63.6,0,0,0,0,10.0,6.0,18.2,29.3,5.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745769600,2025-04-27 11:00:00.000 -0500,26.9,80.5,1,15.7,25.2,170,S,1016.0,30.01,0.0,0.0,0.0,57,68,28.0,82.4,26.9,80.4,28.0,82.4,16.5,61.7,0,0,0,0,10.0,6.0,19.0,30.6,7.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745773200,2025-04-27 12:00:00.000 -0500,29.4,84.8,1,16.8,27.0,170,S,1016.0,29.99,0.0,0.0,0.0,46,37,29.9,85.8,29.4,84.8,29.9,85.8,15.5,59.9,0,0,0,0,10.0,6.0,19.7,31.7,6.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745776800,2025-04-27 13:00:00.000 -0500,30.9,87.7,1,17.7,28.4,169,S,1015.0,29.96,0.0,0.0,0.0,35,5,31.1,88.0,30.9,87.7,31.1,88.0,14.5,58.1,0,0,0,0,10.0,6.0,20.3,32.7,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745780400,2025-04-27 14:00:00.000 -0500,32.1,89.7,1,18.3,29.5,168,SSE,1014.0,29.94,0.0,0.0,0.0,33,7,32.0,89.6,32.1,89.7,32.0,89.6,14.1,57.4,0,0,0,0,10.0,6.0,21.0,33.8,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745784000,2025-04-27 15:00:00.000 -0500,33.0,91.4,1,19.0,30.6,167,SSE,1013.0,29.92,0.0,0.0,0.0,31,10,32.8,91.0,33.0,91.4,32.8,91.0,13.7,56.7,0,0,0,0,10.0,6.0,21.9,35.3,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745787600,2025-04-27 16:00:00.000 -0500,32.8,91.0,1,19.7,31.7,166,SSE,1012.0,29.89,0.0,0.0,0.0,29,12,32.6,90.6,32.8,91.0,32.6,90.6,13.2,55.8,0,0,0,0,10.0,6.0,22.6,36.4,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745791200,2025-04-27 17:00:00.000 -0500,32.1,89.7,1,19.0,30.6,161,SSE,1012.0,29.89,0.0,0.0,0.0,33,10,31.9,89.5,32.1,89.7,31.9,89.5,13.9,57.0,0,0,0,0,10.0,6.0,22.1,35.6,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745794800,2025-04-27 18:00:00.000 -0500,31.0,87.9,1,18.3,29.5,157,SSE,1012.0,29.89,0.0,0.0,0.0,36,7,31.1,87.9,31.0,87.9,31.1,87.9,14.5,58.1,0,0,0,0,10.0,6.0,21.9,35.3,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745798400,2025-04-27 19:00:00.000 -0500,29.4,85.0,1,17.7,28.4,153,SSE,1012.0,29.88,0.0,0.0,0.0,40,5,29.8,85.7,29.4,85.0,29.8,85.7,15.1,59.2,0,0,0,0,10.0,6.0,21.4,34.5,8.0,2025-04-27 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745802000,2025-04-27 20:00:00.000 -0500,27.5,81.5,1,16.6,26.6,155,SSE,1013.0,29.91,0.0,0.0,0.0,51,19,28.4,83.1,27.5,81.5,28.4,83.1,16.2,61.2,0,0,0,0,10.0,6.0,20.8,33.5,7.0,2025-04-27 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745805600,2025-04-27 21:00:00.000 -0500,25.5,77.9,0,15.4,24.8,156,SSE,1014.0,29.94,0.0,0.0,0.0,62,33,26.8,80.3,25.5,77.9,26.8,80.3,17.3,63.1,0,0,0,0,10.0,6.0,20.1,32.4,0.0,2025-04-27 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745809200,2025-04-27 22:00:00.000 -0500,24.0,75.3,0,14.3,23.0,158,SSE,1015.0,29.97,0.0,0.0,0.0,73,47,25.3,77.6,24.0,75.3,25.3,77.6,18.4,65.2,0,0,0,0,10.0,6.0,19.6,31.5,0.0,2025-04-27 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745812800,2025-04-27 23:00:00.000 -0500,22.9,73.2,0,13.2,21.2,160,SSE,1015.0,29.98,0.0,0.0,0.0,80,61,23.8,74.9,22.9,73.2,23.8,74.9,18.8,65.8,0,0,0,0,10.0,6.0,18.1,29.2,0.0,2025-04-27 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745816400,2025-04-28 00:00:00.000 -0500,21.8,71.3,0,12.3,19.8,161,SSE,1015.0,29.98,0.0,0.0,0.0,86,75,21.8,71.3,21.8,71.3,22.3,72.1,19.1,66.4,0,0,0,0,10.0,6.0,16.8,27.0,0.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745820000,2025-04-28 01:00:00.000 -0500,21.3,70.4,0,11.2,18.0,163,SSE,1015.0,29.98,0.0,0.0,0.0,92,89,21.3,70.4,21.3,70.4,21.5,70.8,19.5,67.0,0,0,0,0,10.0,6.0,15.5,24.9,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745823600,2025-04-28 02:00:00.000 -0500,21.1,69.9,0,12.3,19.8,162,SSE,1015.0,29.97,0.0,0.0,0.0,91,93,21.1,69.9,21.1,69.9,21.2,70.1,19.4,66.9,0,0,0,0,10.0,6.0,17.0,27.4,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745827200,2025-04-28 03:00:00.000 -0500,20.9,69.7,0,13.6,22.0,162,SSE,1014.0,29.95,0.0,0.0,0.0,91,96,20.9,69.7,20.9,69.7,21.0,69.8,19.2,66.6,0,0,0,0,10.0,6.0,18.3,29.5,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745830800,2025-04-28 04:00:00.000 -0500,21.0,69.8,0,14.8,23.8,162,SSE,1014.0,29.93,0.0,0.0,0.0,90,100,21.0,69.7,21.0,69.7,21.5,70.7,19.2,66.5,0,0,0,0,10.0,6.0,19.8,31.8,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745834400,2025-04-28 05:00:00.000 -0500,21.1,70.0,0,13.6,22.0,160,SSE,1014.0,29.94,0.0,0.0,0.0,89,100,21.1,70.0,21.1,70.0,22.3,72.1,19.2,66.6,0,0,0,0,10.0,6.0,18.3,29.5,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745838000,2025-04-28 06:00:00.000 -0500,21.3,70.3,0,12.8,20.5,159,SSE,1014.0,29.95,0.0,0.0,0.0,88,100,21.3,70.3,21.3,70.3,23.3,73.9,19.2,66.6,0,0,0,0,10.0,6.0,17.0,27.4,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745841600,2025-04-28 07:00:00.000 -0500,21.5,70.8,1,11.6,18.7,158,SSE,1015.0,29.96,0.0,0.0,0.0,87,100,21.5,70.8,21.5,70.8,23.9,75.0,19.2,66.5,0,0,0,0,10.0,6.0,15.5,25.0,5.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745845200,2025-04-28 08:00:00.000 -0500,21.9,71.4,1,11.9,19.1,160,SSE,1015.0,29.97,0.0,0.0,0.0,85,99,21.9,71.4,21.9,71.4,24.2,75.6,19.3,66.7,0,27,0,0,10.0,6.0,15.9,25.6,5.0,2025-04-28 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745848800,2025-04-28 09:00:00.000 -0500,22.2,72.0,1,12.3,19.8,163,SSE,1015.0,29.98,0.0,0.0,0.0,84,98,24.5,76.2,22.2,72.0,24.5,76.2,19.4,66.9,0,53,0,0,10.0,6.0,16.1,25.9,5.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745852400,2025-04-28 10:00:00.000 -0500,23.6,74.5,1,12.5,20.2,166,SSE,1015.0,29.99,0.07,0.0,0.0,83,97,25.7,78.2,23.6,74.5,25.7,78.2,19.4,67.0,1,100,0,0,10.0,6.0,16.4,26.3,5.0,2025-04-28 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745856000,2025-04-28 11:00:00.000 -0500,25.5,77.9,1,13.9,22.3,170,S,1015.0,29.97,0.0,0.0,0.0,70,73,27.2,80.9,25.5,77.9,27.2,80.9,18.6,65.5,0,53,0,0,10.0,6.0,17.4,28.1,7.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745859600,2025-04-28 12:00:00.000 -0500,27.6,81.8,1,15.4,24.8,174,S,1014.0,29.95,0.0,0.0,0.0,58,49,28.9,84.1,27.6,81.8,28.9,84.1,17.8,64.0,0,27,0,0,10.0,6.0,18.6,29.9,6.0,2025-04-28 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745863200,2025-04-28 13:00:00.000 -0500,29.0,84.2,1,16.8,27.0,177,S,1014.0,29.93,0.0,0.0,0.0,46,25,30.1,86.1,29.0,84.2,30.1,86.1,17.0,62.7,0,0,0,0,10.0,6.0,19.5,31.4,7.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745866800,2025-04-28 14:00:00.000 -0500,29.9,85.8,1,17.7,28.4,181,S,1013.0,29.92,0.0,0.0,0.0,45,28,30.9,87.6,29.9,85.8,30.9,87.6,17.0,62.6,0,0,0,0,10.0,6.0,20.6,33.1,8.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745870400,2025-04-28 15:00:00.000 -0500,30.6,87.1,1,18.6,29.9,184,S,1013.0,29.9,0.0,0.0,0.0,44,30,31.6,88.8,30.6,87.1,31.6,88.8,17.0,62.6,0,0,0,0,10.0,6.0,21.5,34.6,8.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745874000,2025-04-28 16:00:00.000 -0500,30.3,86.6,1,19.5,31.3,187,S,1012.0,29.88,0.0,0.0,0.0,42,32,31.3,88.4,30.3,86.6,31.3,88.4,17.0,62.5,0,0,0,0,10.0,6.0,22.4,36.0,8.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745877600,2025-04-28 17:00:00.000 -0500,29.7,85.4,1,18.1,29.2,177,S,1012.0,29.88,0.0,0.0,0.0,46,24,30.7,87.2,29.7,85.4,30.7,87.2,17.2,63.0,0,0,0,0,10.0,6.0,21.0,33.8,8.0,2025-04-28 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745881200,2025-04-28 18:00:00.000 -0500,28.7,83.7,1,16.8,27.0,166,SSE,1012.0,29.88,0.0,0.0,0.0,50,15,29.7,85.5,28.7,83.7,29.7,85.5,17.4,63.3,0,0,0,0,10.0,6.0,19.5,31.3,7.0,2025-04-28 00:00:00.000 -0500,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745884800,2025-04-28 19:00:00.000 -0500,27.6,81.7,1,15.4,24.8,155,SSE,1012.0,29.88,0.0,0.0,0.0,54,7,28.8,83.8,27.6,81.7,28.8,83.8,17.6,63.7,0,0,0,0,10.0,6.0,18.1,29.2,7.0,2025-04-28 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745888400,2025-04-28 20:00:00.000 -0500,26.4,79.5,1,15.0,24.1,154,SSE,1013.0,29.9,0.0,0.0,0.0,60,8,27.7,81.9,26.4,79.5,27.7,81.9,17.8,64.0,0,0,0,0,10.0,6.0,18.3,29.5,7.0,2025-04-28 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745892000,2025-04-28 21:00:00.000 -0500,25.2,77.3,0,14.3,23.0,153,SSE,1013.0,29.91,0.0,0.0,0.0,65,9,26.7,80.0,25.2,77.3,26.7,80.0,18.0,64.4,0,0,0,0,10.0,6.0,18.8,30.2,0.0,2025-04-28 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745895600,2025-04-28 22:00:00.000 -0500,24.1,75.4,0,13.9,22.3,152,SSE,1014.0,29.93,0.0,0.0,0.0,70,10,25.9,78.7,24.1,75.4,25.9,78.7,18.3,64.9,0,0,0,0,10.0,6.0,19.0,30.6,0.0,2025-04-28 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745899200,2025-04-28 23:00:00.000 -0500,23.2,73.7,0,13.6,22.0,158,SSE,1014.0,29.93,0.0,0.0,0.0,77,40,25.3,77.6,23.2,73.7,25.3,77.6,18.7,65.7,0,0,0,0,10.0,6.0,18.8,30.2,0.0,2025-04-28 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745902800,2025-04-29 00:00:00.000 -0500,22.2,72.0,0,13.6,22.0,164,SSE,1014.0,29.93,0.0,0.0,0.0,84,70,24.8,76.6,22.2,72.0,24.8,76.6,19.2,66.6,0,0,0,0,10.0,6.0,18.6,29.9,0.0,2025-04-29 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
